ID,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,Salary
990568,f,14-05-1992,82.7,state board,2018,91,state board,11788,2,B.Tech/B.E.,computer science & engineering,73,11788,0,Andhra Pradesh,2022,320000
1075225,m,04-11-1990,71,state board,2008,62,state board,1087,2,B.Tech/B.E.,information technology,73,1087,0,Orissa,2021,345000
465339,f,01-08-1990,90,ssc,2008,93,board of intermediate,8970,2,B.Tech/B.E.,computer engineering,83.7,8970,1,Telangana,2020,115000
1057665,m,19-01-1993,91.3,state board,2018,88.9,state board,4128,2,B.Tech/B.E.,computer science & engineering,74.86,4128,1,Telangana,2022,180000
457244,m,03-06-1991,82,state board,2008,70.16,state board,2353,2,B.Tech/B.E.,computer science & engineering,85.8,2353,0,Orissa,2020,360000
451825,m,07-05-1989,59.3,upbhsie,2006,60.4,upbhsie,348,2,B.Tech/B.E.,computer engineering,67.1,348,0,Uttar Pradesh,2019,435000
895695,m,25-12-1992,78,cbse,2018,76.6,cbse,119,1,B.Tech/B.E.,information technology,75,119,0,Uttar Pradesh,2022,325000
663169,m,10-02-1990,82,cbse,2008,69.4,cbse,1872,2,B.Tech/B.E.,computer science & engineering,71.8,1872,0,Karnataka,2021,320000
273719,f,01-07-1989,94.24,sslc,2007,89.67,puc,4023,2,B.Tech/B.E.,computer engineering,78.24,4023,1,Karnataka,2019,600000
669585,f,22-08-1992,73.8,cbse,2014,92.9,state board,7269,2,B.Tech/B.E.,mechanical engineering,71.9,7269,1,Telangana,2021,345000
1193139,m,25-06-1992,71.84,state board,2018,66.83,state board,3770,2,B.Tech/B.E.,computer science & engineering,70.35,3770,0,Karnataka,2016,325000
336003,m,05-07-1991,82,ssc,2008,91.9,apbsc,1141,2,B.Tech/B.E.,mechanical engineering,63,1141,0,Andhra Pradesh,2020,255000
1096110,m,20-01-1992,67,state board,2008,60.44,state board,14708,2,B.Tech/B.E.,computer science & engineering,72,14708,0,Orissa,2022,185000
455593,m,26-05-1987,56,state borad hp,2008,58.4,state board,272,2,B.Tech/B.E.,information technology,55,272,0,Punjab,2020,190000
435338,m,06-04-1990,75,0,2007,56,0,11982,2,B.Tech/B.E.,electrical engineering,72,11982,0,Orissa,2020,120000
883188,m,19-05-1992,87.68,state board,2014,75,state board,319,2,B.Tech/B.E.,electrical engineering,69,319,1,Karnataka,2021,200000
955394,f,10-09-1994,74,state board,2018,78,state board,172,2,B.Tech/B.E.,information technology,75,172,0,Uttar Pradesh,2022,180000
295383,f,10-04-1989,76.18,little jacky matric higher secondary school,2007,86.33,sda matric higher secondary school,1034,2,B.Tech/B.E.,computer engineering,73.46,1034,0,Tamil Nadu,2019,170000
17126,m,24-04-1989,76,u p board,2005,71,u p board,23,2,B.Tech/B.E.,computer engineering,70,23,0,Uttar Pradesh,2018,370000
361646,m,29-07-1990,79.68,0,2008,65.83,0,1384,2,B.Tech/B.E.,mechanical engineering,79.4,1384,0,Karnataka,2020,155000
947111,f,20-03-1992,78.72,state board,2018,69.88,state board,979,2,B.Tech/B.E.,computer science & engineering,70.42,979,1,Karnataka,2022,200000
351307,m,10-02-1990,80.5,icse,2008,68.4,cbse,11571,1,B.Tech/B.E.,computer engineering,67.95,11571,1,Maharashtra,2020,550000
507994,f,02-04-1991,82,central board of secondary education,2008,65.6,central board of secondary education,12378,2,B.Tech/B.E.,information technology,54.68,12378,0,Maharashtra,2020,195000
493734,m,24-10-1991,86.2,cbse,2008,91.33,stateboard/tamil nadu,3944,2,B.Tech/B.E.,computer science & engineering,84,3944,1,Tamil Nadu,2020,400000
1225876,m,23-06-1992,64,state board,2014,66.5,state board,9189,2,B.Tech/B.E.,computer science & engineering,70.52,9189,1,Telangana,2021,200000
947697,m,15-05-1992,67.42,icse,2018,85.5,state board,314,2,B.Tech/B.E.,computer science & engineering,75.04,314,1,Karnataka,2022,325000
538390,m,20-01-1990,90.4,sslc,2008,65,pre-university,315,2,B.Tech/B.E.,electrical engineering,80.3,315,1,Karnataka,2020,375000
1266399,m,05-02-1990,77,cbse,2008,66,cbse,11425,2,B.Tech/B.E.,computer science & engineering,64.25,11425,1,Karnataka,2021,240000
1089302,m,18-03-1992,84.6,cbse,2018,70.4,cbse,14004,2,B.Tech/B.E.,civil engineering,75,14004,0,Himachal Pradesh,2022,375000
692823,m,29-01-1992,78.25,state board,2014,74.6,state board,5216,2,B.Tech/B.E.,information technology,78.6,5216,1,West Bengal,2021,520000
356259,m,19-11-1990,58,cbse,2008,64,up board,7134,2,B.Tech/B.E.,information technology,62,7134,0,Uttar Pradesh,2020,130000
1077591,m,15-08-1989,87,cbse,2008,75,cbse,17199,2,B.Tech/B.E.,computer science & engineering,68.62,17199,0,Uttar Pradesh,2021,240000
42876,m,23-10-1987,83.14,ghseb,2006,58,ghseb,412,2,B.Tech/B.E.,chemical engineering,69.94,412,0,Gujarat,2018,120000
1230582,m,12-10-1992,95.8,state board,2018,87.16,state board,482,2,B.Tech/B.E.,mechanical engineering,79,482,0,Tamil Nadu,2022,110000
619652,m,16-02-1989,84.75,state board,2008,75.6,state board,275,2,B.Tech/B.E.,electronics & telecommunications,94.7,275,1,Karnataka,2021,325000
513384,m,07-06-1991,75,up board,2007,75,up board,893,2,B.Tech/B.E.,computer science & engineering,70,893,0,Uttar Pradesh,2019,420000
1248140,m,25-03-1991,68,state board,2007,70,state board,973,2,B.Tech/B.E.,information technology,64,973,0,Uttar Pradesh,2021,95000
1081710,m,20-11-1992,83.33,cbse,2018,80.3,cbse,16186,1,B.Tech/B.E.,mechanical engineering,76,16186,0,Andhra Pradesh,2022,320000
850062,m,31-07-1992,91.8,state board,2014,89,state board,1754,2,B.Tech/B.E.,computer science & engineering,66.2,1754,0,Kerala,2021,325000
529692,m,01-07-1991,72,up board,2007,76,up board,66,2,B.Tech/B.E.,information technology,71.32,66,0,Uttar Pradesh,2020,240000
350055,f,30-09-1990,80,0,2008,83,0,9019,2,B.Tech/B.E.,computer engineering,80.67,9019,0,Haryana,2020,420000
895882,f,12-01-1992,93.6,state board,2018,69.8,state board,15578,2,B.Tech/B.E.,computer science & engineering,68.57,15578,0,Karnataka,2022,115000
390591,m,06-04-1991,70,kolhapur,2008,68.67,kolhapur,7495,2,B.Tech/B.E.,mechanical engineering,56.36,7495,0,Maharashtra,2020,180000
1247341,m,03-08-1991,90.4,cbse,2014,83.6,cbse,1570,2,B.Tech/B.E.,electrical engineering,76.4,1570,0,Assam,2021,360000
338428,m,28-02-1991,86.6,cbse,2014,75,cbse,11637,2,B.Tech/B.E.,computer science & engineering,74,11637,0,Madhya Pradesh,2021,390000
637306,m,11-02-1989,69,state board,2014,87,state board,1428,2,B.Tech/B.E.,aeronautical engineering,60,1428,1,Telangana,2021,145000
1160213,m,24-06-1991,72.6,cbse,2008,71.4,cbse,7557,2,B.Tech/B.E.,information technology,67,7557,1,Delhi,2022,320000
405740,m,17-09-1991,88,cbse,2008,80,cbse,186,2,B.Tech/B.E.,computer engineering,78,186,0,Haryana,2020,480000
1233826,m,24-01-1993,76,state board,2014,89.8,state board,272,2,B.Tech/B.E.,computer science & engineering,62,272,0,Punjab,2015,330000
1206204,m,08-04-1992,77.6,cbse,2018,77.4,cbse,6874,2,B.Tech/B.E.,computer science & engineering,72,6874,0,Uttarakhand,2022,325000
123487,f,11-07-1989,82.13,maharashtra board,2006,78.5,maharashtra board,1277,2,B.Tech/B.E.,information technology,62.13,1277,1,Maharashtra,2018,630000
536794,f,18-03-1992,88.8,0,2014,79.8,0,124,2,B.Tech/B.E.,computer engineering,86.76,124,0,Orissa,2021,450000
724092,m,23-03-1990,82.4,cbse,2008,71.3,cbse,7000,2,B.Tech/B.E.,telecommunication engineering,72.6,7000,1,Karnataka,2021,350000
991139,m,23-10-1992,75,state board,2018,71.6,state board,16092,2,B.Tech/B.E.,computer science & engineering,68.75,16092,0,Andhra Pradesh,2022,320000
259792,m,21-05-1988,79.8,0,2006,74.5,0,4408,2,B.Tech/B.E.,computer engineering,74.3,4408,0,Tamil Nadu,2018,120000
1034769,m,03-11-1990,76.8,state board,2014,83.6,state board,2066,2,B.Tech/B.E.,information technology,84.8,2066,1,West Bengal,2021,290000
295307,m,06-09-1987,60.14,biharboard,2007,66,upboard,2819,2,B.Tech/B.E.,computer engineering,67,2819,0,Uttar Pradesh,2019,135000
133428,m,15-02-1988,64,0,2004,53,0,6953,2,B.Tech/B.E.,computer engineering,74.5,6953,0,West Bengal,2018,360000
338410,m,02-06-1992,75,cbse,2014,70,cbse,11637,2,B.Tech/B.E.,computer engineering,72,11637,0,Madhya Pradesh,2021,200000
927081,m,01-12-1991,83,cbse,2014,76,cbse,10971,2,B.Tech/B.E.,computer engineering,65,10971,0,Uttar Pradesh,2022,250000
302743,f,27-11-1989,84,maharashtra,2007,71.83,maharashtra,11583,2,B.Tech/B.E.,electronics engineering,61.32,11583,0,Maharashtra,2019,410000
872382,m,30-04-1991,86.6,cbse,2014,73.2,cbse,347,2,B.Tech/B.E.,information technology,75,347,0,Uttar Pradesh,2022,325000
831825,m,02-09-1992,73.4,state board,2018,74.4,state board,492,2,B.Tech/B.E.,computer science & engineering,61.2,492,1,Telangana,2022,315000
435062,m,21-09-1990,71.1,rajasthan board,2014,71.01,state board of technical eduction panchkula,186,2,B.Tech/B.E.,mechanical engineering,69,186,0,Haryana,2020,255000
898295,m,26-11-1992,76,cbse,2018,71,cbse,7626,2,B.Tech/B.E.,information technology,68.8,7626,0,Uttar Pradesh,2022,180000
1063638,m,03-02-1992,72,state board,2014,53,cbse,13964,2,B.Tech/B.E.,computer science & engineering,73.5,13964,0,Punjab,2021,360000
989860,m,13-02-1992,90.8,state board,2018,90.1,state board,12832,2,B.Tech/B.E.,computer science & engineering,67.7,12832,0,Karnataka,2022,250000
722915,m,02-12-1991,89.23,state board,2014,88,state board,6189,2,B.Tech/B.E.,electronics & telecommunications,75.2,6189,1,Maharashtra,2021,400000
1274508,m,08-12-1990,74.5,cbse,2014,61.2,cbse,23,2,B.Tech/B.E.,computer science & engineering,68.9,23,0,Uttar Pradesh,2021,280000
1281863,m,14-09-1993,89,state board,2019,95.7,state board,12941,2,B.Tech/B.E.,computer science & engineering,72,12941,0,Andhra Pradesh,2015,300000
707121,m,03-05-1992,81.6,state board,2014,85.4,state board,13741,2,B.Tech/B.E.,information technology,63.79,13741,0,Andhra Pradesh,2021,345000
805128,f,08-10-1989,74,state board,2008,76.44,state board,3238,2,B.Tech/B.E.,information technology,70,3238,0,Madhya Pradesh,2020,305000
182636,f,15-06-1990,79.4,cbse,2007,83.2,cbse,429,2,B.Tech/B.E.,information technology,83.54,429,0,Uttar Pradesh,2019,180000
984667,m,16-11-1993,74.5,cbse,2018,62,cbse,387,2,B.Tech/B.E.,mechanical engineering,63.82,387,0,Uttar Pradesh,2015,60000
113081,m,14-02-1989,74,secondary education board of rajasthan,2006,72,secnior secondary education board of rajasthan,2093,2,M.Tech./M.E.,information technology,72.7,2093,0,Uttar Pradesh,2021,445000
556005,m,01-11-1991,92,karnataka,2014,72,karnataka sslc,10209,2,B.Tech/B.E.,computer engineering,66,10209,1,Karnataka,2021,300000
897769,m,27-10-1992,82.56,state board,2018,81.66,state board,1866,2,B.Tech/B.E.,telecommunication engineering,73.56,1866,1,Karnataka,2022,400000
897369,m,22-10-1992,76,state board,2018,69,state board,2045,2,B.Tech/B.E.,computer science & engineering,67.1,2045,1,Karnataka,2022,400000
841260,m,16-07-1990,77.4,state board,2007,88.1,state board,8970,2,B.Tech/B.E.,computer science & engineering,65.61,8970,1,Telangana,2019,330000
708034,m,20-12-1990,65,cbse,2008,70.4,cbse,10266,2,B.Tech/B.E.,instrumentation engineering,58.13,10266,1,Karnataka,2021,260000
1088577,m,05-06-1993,69,state board,2018,83.6,state board,1843,2,B.Tech/B.E.,computer science & engineering,66.23,1843,1,Telangana,2022,145000
509882,f,04-05-1991,76.2,cbse,2008,72.6,cbse,8954,2,B.Tech/B.E.,computer engineering,74.7,8954,0,Rajasthan,2020,450000
489860,m,17-08-1991,71,matriculation,2008,73,matriculation,7160,2,B.Tech/B.E.,information technology,69.2,7160,0,Tamil Nadu,2021,120000
214964,f,25-12-1988,88.4,cbse,2006,79.2,cbse,332,1,B.Tech/B.E.,biotechnology,69.54,332,0,Punjab,2019,315000
333406,m,11-09-1990,73,icse,2008,70,icse,6434,2,B.Tech/B.E.,computer engineering,60,6434,0,Uttarakhand,2020,600000
639696,f,12-12-1991,81,cbse,2014,76,cbse,350,2,B.Tech/B.E.,information technology,77.34,350,0,Uttar Pradesh,2021,275000
262077,m,30-05-1987,75.83,"icse board , new delhi",2007,62,"isc board , new delhi",2692,2,B.Tech/B.E.,computer engineering,71,2692,0,Orissa,2019,80000
1073190,f,30-08-1989,71,cbse,2014,68,icse,7869,2,B.Tech/B.E.,computer science & engineering,70.86,7869,0,Uttar Pradesh,2021,215000
1133460,f,16-09-1993,71.6,cbse,2019,64.4,cbse,57,2,B.Tech/B.E.,information technology,71.02,57,0,Haryana,2015,95000
302687,m,28-07-1989,79.86,sss pune,2007,78.16,hsc pune,1950,2,B.Tech/B.E.,electronics & telecommunications,58.26,1950,0,Maharashtra,2019,445000
226015,m,17-09-1990,87.3,0,2008,82,0,8099,2,B.Tech/B.E.,computer engineering,72,8099,0,Karnataka,2020,430000
345597,m,17-08-1990,77.7,cbse,2008,64.1,cbse,4889,2,B.Tech/B.E.,computer engineering,76.2,4889,1,Tamil Nadu,2020,105000
1203348,m,25-03-1991,81.25,state board,2014,75.85,state board,577,2,B.Tech/B.E.,computer science & engineering,81,577,1,West Bengal,2021,340000
822575,m,16-03-1993,67,cbse,2018,76,state board,272,2,B.Tech/B.E.,mechanical engineering,72.63,272,0,Punjab,2022,210000
1259889,m,15-10-1992,87.31,state board,2019,86.31,0,242,2,B.Tech/B.E.,mechanical engineering,72.1,242,0,Maharashtra,2022,325000
982400,m,06-07-1992,75,cbse,2014,64,cbse,184,2,B.Tech/B.E.,computer science & engineering,67,184,0,Uttar Pradesh,2022,240000
514279,f,27-08-1990,80,state board,2008,71.17,state board,231,2,B.Tech/B.E.,information technology,61,231,0,Maharashtra,2021,180000
322718,m,26-01-1990,72,bihar school examination board,2006,64,bihar intermediate education council,3427,2,B.Tech/B.E.,computer engineering,78,3427,0,Orissa,2020,110000
611076,m,07-09-1987,61,cbse,2006,61,cbse,8160,2,B.Tech/B.E.,information technology,72,8160,0,Haryana,2019,325000
1120742,m,31-08-1992,72.5,state board,2008,63.2,state board,6624,2,B.Tech/B.E.,computer science & engineering,61.18,6624,0,Uttar Pradesh,2021,505000
616056,m,03-08-1992,91,cbse,2018,75,cbse,272,2,B.Tech/B.E.,mechanical engineering,67.77,272,0,Punjab,2022,180000
1171244,m,16-03-1990,73,cbse,2014,68.16,cbse,137,2,B.Tech/B.E.,information technology,66.26,137,0,Uttar Pradesh,2021,100000
279824,m,08-09-1989,76,up board,2006,74.2,up board,51,2,B.Tech/B.E.,mechanical engineering,76.2,51,0,Uttar Pradesh,2019,1000000
760965,f,20-09-1990,70,cbse,2008,61,cbse,1083,2,B.Tech/B.E.,computer science & engineering,70,1083,0,Karnataka,2020,250000
301629,f,24-09-1988,78.53,maharashtra board,2006,74.14,maharashtra board,9084,2,B.Tech/B.E.,computer engineering,63.23,9084,0,Maharashtra,2019,370000
133282,m,15-10-1987,70,cbse,2006,60,cbse,4948,2,B.Tech/B.E.,information technology,65,4948,1,Rajasthan,2018,160000
197796,m,05-08-1986,84,cbse,2004,67,cbse,9019,2,B.Tech/B.E.,mechanical engineering,65.05,9019,0,Haryana,2019,150000
407711,m,02-05-1990,74,0,2007,66,0,3801,2,B.Tech/B.E.,computer engineering,80.07,3801,0,Karnataka,2020,450000
962526,m,05-11-1991,81.5,icse,2014,83.16,icse,436,1,B.Tech/B.E.,electrical engineering,71.44,436,0,Uttarakhand,2022,700000
959820,f,19-03-1991,89.6,cbse,2008,69.6,cbse,7255,2,B.Tech/B.E.,computer science & engineering,69,7255,0,Haryana,2022,180000
820537,m,04-09-1993,72.33,up board,2014,67,up board,4450,2,B.Tech/B.E.,computer science & engineering,70.84,4450,0,Uttar Pradesh,2021,700000
341806,m,06-08-1990,64,ua,2007,61,ua,2563,2,B.Tech/B.E.,information technology,75,2563,0,Uttarakhand,2020,140000
113676,m,20-01-1987,82,kseeb,2006,63,karnatak pu board,712,2,B.Tech/B.E.,computer engineering,69.11,712,0,Karnataka,2018,550000
633797,f,20-09-1991,89,cbse,2014,88.8,cbse,1982,2,B.Tech/B.E.,computer engineering,79.22,1982,0,Uttar Pradesh,2021,365000
1077212,m,03-07-1991,61.6,cbse,2007,61.2,cbse,1155,2,B.Tech/B.E.,computer science & engineering,67.08,1155,0,Uttar Pradesh,2020,170000
229854,f,16-01-1990,82.5,rbse,2006,85.23,rbse,5812,2,B.Tech/B.E.,computer engineering,77.8,5812,1,Rajasthan,2019,435000
341146,f,14-02-1991,69.73,state board,2008,75.5,state broad,8743,2,B.Tech/B.E.,industrial engineering,65,8743,0,Maharashtra,2020,350000
1091302,m,06-09-1992,76.64,state board,2018,61.16,state board,3547,2,B.Tech/B.E.,computer science & engineering,61.48,3547,0,Karnataka,2022,120000
116996,m,12-08-1987,71.4,state board,2007,81.75,dote (diploma - computer engg),6996,2,B.Tech/B.E.,computer engineering,70,6996,1,Tamil Nadu,2018,125000
1011018,m,01-12-1992,57.5,state board,2014,59.2,state board,2412,2,B.Tech/B.E.,computer science & engineering,74.28,2412,0,Uttar Pradesh,2022,315000
871997,m,11-12-1992,86.4,cbse,2018,82.8,cbse,347,2,B.Tech/B.E.,electrical engineering,70,347,0,Uttar Pradesh,2022,335000
605611,m,31-07-1989,67.2,cbse,2007,60.8,state board,13845,2,B.Tech/B.E.,information technology,71.02,13845,0,Chhattisgarh,2020,550000
1026489,m,27-05-1993,78.08,cbse,2018,80.8,state board,9282,2,B.Tech/B.E.,mechanical engineering,62.67,9282,0,Andhra Pradesh,2022,200000
211700,f,08-10-1989,72,cbse,2007,69,cbse,378,2,B.Tech/B.E.,computer engineering,72,378,0,Haryana,2019,225000
1094706,m,27-05-1997,89,state board,2018,95.4,state board,13941,2,B.Tech/B.E.,mechanical engineering,69,13941,0,Goa,2022,450000
661505,f,08-03-1991,74.9,cbse,2014,62.9,cbse,8546,2,B.Tech/B.E.,information technology,70,8546,1,Rajasthan,2021,100000
702599,m,04-05-1989,52,state board,2008,56,state board,1618,2,B.Tech/B.E.,information technology,70,1618,0,Madhya Pradesh,2020,180000
1231953,f,12-07-1989,48.8,state board,2005,48.8,0,2318,2,B.Tech/B.E.,computer science & engineering,72.5,2318,1,Karnataka,2022,450000
1063437,m,03-04-1991,78,cbse,2008,69,cbse,14720,2,B.Tech/B.E.,computer science & engineering,68,14720,0,Uttar Pradesh,2021,200000
286955,m,14-03-1990,84.8,mp board,2007,84,mp board,547,2,B.Tech/B.E.,computer engineering,73.66,547,0,Madhya Pradesh,2019,350000
190393,m,10-02-1990,81,cbse,2007,86,cbse,4441,1,B.Tech/B.E.,information technology,72.29,4441,0,Madhya Pradesh,2019,450000
358095,m,09-10-1991,70.4,cbse,2008,69.2,cbse,167,2,B.Tech/B.E.,information technology,70,167,0,Haryana,2020,470000
283267,m,23-03-1989,91.4,icse,2007,86,isc,250,1,M.Tech./M.E.,computer engineering,90.24,250,0,Haryana,2021,440000
592817,f,25-03-1989,88.8,central board of secondary education,2007,78.4,central board of secondary education,6041,2,B.Tech/B.E.,biotechnology,80,6041,0,Uttar Pradesh,2020,355000
192733,m,07-05-1989,75.83,ssc,2007,92.3,"board of intermediate education, ap",5003,2,B.Tech/B.E.,information technology,69.12,5003,0,Andhra Pradesh,2019,420000
1048543,m,15-03-1991,72,state board,2018,71,state board,7557,2,B.Tech/B.E.,computer science & engineering,72.46,7557,1,Delhi,2022,300000
1272092,m,08-01-1993,85.3,state board,2018,85.4,state board,1038,2,B.Tech/B.E.,computer science & engineering,79.39,1038,1,Telangana,2022,35000
575114,m,10-11-1991,80.8,cbse,2014,70.4,cbse,5400,2,B.Tech/B.E.,computer science & engineering,69.3,5400,0,Madhya Pradesh,2021,380000
258861,m,02-09-1989,55.5,rbse,2007,59.38,rbse,11444,2,B.Tech/B.E.,computer engineering,64.4,11444,0,Rajasthan,2019,250000
283980,m,22-07-1989,74,cbse,2007,74,cbse,107,1,B.Tech/B.E.,information technology,61,107,0,Haryana,2019,250000
457565,f,19-01-1990,94,0,2008,88,0,1388,1,B.Tech/B.E.,computer engineering,71.4,1388,0,Haryana,2020,500000
265924,f,14-10-1990,88.3,ssc,2007,91.8,board of intermediate education,4128,2,B.Tech/B.E.,computer engineering,69.1,4128,1,Telangana,2019,460000
318523,m,20-06-1991,87,ssc,2008,91.3,apsb,5071,2,B.Tech/B.E.,biotechnology,80,5071,0,Andhra Pradesh,2020,400000
344950,m,10-03-1990,67,cbse,2007,80,cbse,172,2,B.Tech/B.E.,computer engineering,77,172,0,Uttar Pradesh,2020,600000
1171203,m,28-08-1992,96,icse,2018,87,cbse,485,2,B.Tech/B.E.,information technology,74.86,485,0,Uttar Pradesh,2022,325000
505912,m,25-09-1990,84.83,rajasthan board ajmer,2007,77.23,rajasthan board ajmer,165,2,B.Tech/B.E.,information technology,73.5,165,1,Rajasthan,2020,180000
1145718,m,09-05-1990,79.75,state board,2008,67.57,state board,7861,2,B.Tech/B.E.,mechanical engineering,72.31,7861,1,West Bengal,2015,100000
98335,m,27-11-1988,74.14,rbse,2005,66.62,rbse,165,2,B.Tech/B.E.,computer engineering,62.56,165,1,Rajasthan,2018,480000
561757,m,03-12-1992,64,cbse,2014,57,cbse,7515,2,B.Tech/B.E.,computer engineering,60.34,7515,0,Uttarakhand,2017,120000
1208099,f,18-12-1991,81,state board,2018,66.3,state board,11153,2,B.Tech/B.E.,computer science & engineering,76.3,11153,1,West Bengal,2022,300000
357969,f,24-07-1991,93,0,2008,85,0,167,2,B.Tech/B.E.,computer engineering,75,167,0,Haryana,2020,405000
676401,f,28-07-1991,78.6,state board,2014,66.6,state board,547,2,B.Tech/B.E.,information technology,74.3,547,0,Madhya Pradesh,2021,105000
358878,m,16-09-1990,91,cbse,2007,90.4,cbse,9072,2,B.Tech/B.E.,information technology,79.7,9072,0,Orissa,2020,405000
